217	217	1
218	218	1
219	219	1
220	220	1
221	221	1
222	222	10
222	454	1
222	937	3
222	976	1
222	1147	1
222	1345	1
222	1475	3
222	1520	2
222	1561	1
223	223	1
224	224	1
225	225	1
225	407	1
226	226	1
227	227	4
228	228	1
229	229	1
230	230	1
231	231	1
232	17	1
232	85	1
232	92	2
232	144	1
232	166	1
232	204	1
232	209	1
232	232	12
232	254	1
232	285	1
232	291	1
232	300	1
232	318	2
232	357	1
232	362	3
232	365	1
232	368	1
232	420	2
232	434	2
232	448	1
232	522	1
232	588	1
232	590	1
232	623	6
232	626	1
232	648	1
232	651	1
232	764	1
232	808	1
232	839	1
232	895	1
232	896	1
232	1176	1
232	1435	1
232	1633	1
232	1657	1
232	1691	1
232	1727	1
232	1735	1
232	1836	1
233	233	2
233	241	2
233	356	1
233	395	1
233	532	1
234	234	1
234	356	1
234	395	1
234	532	1
235	235	1
235	356	1
235	395	1
235	532	1
236	236	1
237	237	3
237	320	1
238	238	1
238	1175	1
239	239	1
239	254	3
239	626	5
239	792	1
239	918	1
239	919	1
239	1373	1
239	1535	2
240	76	3
240	86	2
240	240	1
240	550	3
240	930	2
240	953	2
240	1036	1
240	1422	1
240	1423	1
240	1650	3
241	233	2
241	241	2
242	242	1
242	528	3
242	550	3
242	762	1
242	937	1
242	1035	1
242	1058	1
242	1239	1
242	1475	1
242	1638	1
242	1894	1
243	243	1
244	244	1
245	245	1
246	246	1
247	247	1
248	248	1
249	249	1
249	250	1
249	865	1
250	249	1
250	250	2
250	865	1
251	251	1
252	252	1
252	496	1
252	1528	1
252	1620	1
253	253	1
254	7	3
254	33	1
254	54	2
254	104	3
254	109	1
254	121	2
254	232	1
254	239	3
254	254	42
254	269	2
254	293	1
254	321	1
254	376	1
254	438	1
254	491	1
254	606	2
254	616	1
254	618	1
254	619	1
254	622	1
254	623	1
254	626	17
254	649	1
254	662	1
254	750	5
254	789	2
254	792	1
254	808	2
254	819	1
254	825	1
254	916	5
254	918	3
254	919	9
254	939	2
254	1097	1
254	1102	2
254	1103	2
254	1108	1
254	1125	2
254	1163	2
254	1170	1
254	1175	1
254	1206	1
254	1211	2
254	1217	1
254	1222	2
254	1250	2
254	1255	5
254	1271	4
254	1272	1
254	1275	1
254	1305	3
254	1308	1
254	1312	3
254	1317	1
254	1340	2
254	1373	1
254	1397	1
254	1408	1
254	1431	2
254	1484	3
254	1496	1
254	1499	1
254	1535	9
254	1743	1
254	1834	1
254	1835	1
254	1841	1
255	94	1
255	148	1
255	255	4
255	520	2
255	808	1
255	870	1
255	949	1
256	256	1
257	257	1
258	258	1
259	259	1
260	33	1
260	260	1
260	491	1
260	630	1
260	1206	1
260	1834	1
261	261	1
262	262	1
263	263	1
264	264	1
265	265	1
266	200	4
266	204	3
266	266	1
266	438	1
266	550	1
266	1041	1
266	1355	1
266	1691	1
266	1711	1
266	1729	1
266	1758	1
267	267	1
267	336	1
267	1337	1
268	268	1
269	33	1
269	54	1
269	164	1
269	205	1
269	254	2
269	269	1
269	591	1
269	606	1
269	745	1
269	792	1
269	918	2
269	939	2
269	968	1
269	978	1
269	1019	3
269	1102	3
269	1103	3
269	1158	1
269	1170	1
269	1206	1
269	1214	1
269	1215	1
269	1217	1
269	1251	1
269	1255	1
269	1261	1
269	1305	1
269	1337	1
269	1373	1
269	1536	1
269	1819	1
269	1860	1
269	1865	1
270	270	1
271	271	1
272	272	1
273	273	1
273	404	1
273	548	1
273	937	1
273	967	1
273	1175	1
273	1207	1
273	1261	1
273	1638	1
274	274	1
275	275	1
276	276	1
277	277	1
277	482	1
277	540	1
278	278	1
279	279	1
279	345	1
280	280	1
281	281	1
282	282	1
283	283	1
283	491	1
283	550	1
283	626	1
283	1834	1
284	284	1
285	232	1
285	285	6
285	305	4
285	376	1
285	519	1
285	588	1
285	624	1
285	640	4
285	939	1
285	949	1
285	1114	1
285	1120	1
285	1286	1
285	1289	1
285	1727	2
286	286	1
287	287	1
288	288	1
289	289	1
290	1	1
290	290	1
290	1414	1
290	1440	1
290	1506	1
290	1785	1
290	1789	1
291	232	1
291	291	1
291	778	1
291	779	2
291	1114	1
291	1289	1
291	1305	1
292	292	1
293	254	1
293	293	2
293	484	1
294	294	1
295	295	2
295	1657	1
296	296	1
297	209	1
297	297	1
297	610	1
298	35	2
298	298	1
299	48	1
299	138	2
299	139	1
299	299	2
299	333	1
299	565	1
299	689	1
299	981	1
299	1012	2
299	1215	1
299	1241	1
299	1242	1
299	1338	1
299	1443	1
300	232	1
300	300	1
300	438	1
300	623	1
300	895	1
300	1149	1
301	301	1
301	1337	1
302	302	1
303	303	2
303	386	2
304	304	1
305	285	4
305	305	4
305	519	1
305	588	1
305	624	1
305	626	1
305	640	4
305	1224	1
305	1286	1
306	306	1
307	307	1
308	308	1
309	309	1
310	310	1
311	311	1
312	312	1
312	321	1
312	496	1
312	1170	1
312	1217	1
312	1483	1
312	1537	1
312	1819	1
313	313	1
313	893	1
314	314	1
315	315	1
316	316	1
317	7	1
317	21	2
317	87	2
317	317	16
317	332	1
317	346	1
317	500	1
317	677	1
317	770	1
317	808	2
317	988	1
317	1034	1
317	1114	3
317	1549	1
317	1657	1
318	204	1
318	232	2
318	318	1
318	623	2
319	319	1
320	237	1
320	320	1
321	30	2
321	104	1
321	107	1
321	254	1
321	312	1
321	321	4
321	376	1
321	399	1
321	454	1
321	491	1
321	496	1
321	546	1
321	547	1
321	626	4
321	653	1
321	656	1
321	697	1
321	769	1
321	939	2
321	949	2
321	1003	2
321	1006	3
321	1109	1
321	1153	1
321	1159	2
321	1166	1
321	1193	1
321	1255	1
321	1256	1
321	1261	1
321	1302	1
321	1346	1
321	1474	1
321	1483	1
321	1595	1
321	1728	1
321	1793	1
321	1834	1
321	1840	1
322	322	1
323	323	1
324	324	1
324	407	1
325	325	1
326	326	1
327	327	1
328	328	1
329	329	1
330	330	4
330	769	1
330	771	1
330	808	1
331	209	1
331	331	4
331	546	1
331	547	1
331	622	2
331	637	1
331	656	1
331	949	1
331	1103	1
331	1302	1
331	1337	1
331	1473	1
331	1639	1
332	54	1
332	57	1
332	146	1
332	176	1
332	177	5
332	317	1
332	332	12
332	345	2
332	454	4
332	558	1
332	588	1
332	606	1
332	626	1
332	677	1
332	702	1
332	731	1
332	738	1
332	762	1
332	897	1
332	916	1
332	929	1
332	988	1
332	1023	1
332	1031	3
332	1088	1
332	1102	1
332	1103	1
332	1134	1
332	1158	1
332	1175	2
332	1181	1
332	1187	1
332	1194	1
332	1195	1
332	1208	3
332	1214	2
332	1215	2
332	1251	1
332	1259	1
332	1261	3
332	1286	1
332	1305	1
332	1316	1
332	1337	3
332	1349	1
332	1395	2
332	1451	1
332	1469	3
332	1491	1
332	1501	1
332	1639	1
332	1671	1
332	1674	1
333	63	1
333	71	1
333	76	2
333	138	1
333	139	2
333	150	1
333	299	1
333	333	14
333	488	2
333	550	3
333	563	1
333	652	1
333	686	1
333	689	1
333	692	1
333	770	4
333	776	2
333	933	2
333	941	1
333	951	2
333	983	1
333	1012	1
333	1033	1
333	1034	4
333	1041	1
333	1042	2
333	1043	2
333	1063	3
333	1097	1
333	1109	4
333	1119	1
333	1179	2
333	1192	4
333	1194	5
333	1214	2
333	1215	2
333	1228	1
333	1246	1
333	1323	2
333	1337	1
333	1338	1
333	1366	3
333	1490	2
333	1559	2
333	1667	2
334	334	1
335	335	1
336	267	1
336	336	1
336	854	1
337	337	1
337	550	1
337	864	1
337	1033	1
337	1281	1
337	1650	1
338	338	1
338	443	1
339	339	1
340	340	1
341	45	1
341	49	1
341	50	1
341	341	1
342	342	1
343	343	1
344	344	1
345	47	1
345	70	1
345	140	1
345	164	1
345	177	3
345	279	1
345	332	2
345	345	24
345	689	1
345	769	1
345	771	1
345	787	1
345	789	1
345	988	1
345	1020	2
345	1047	1
345	1086	1
345	1102	1
345	1103	1
345	1110	1
345	1135	1
345	1214	2
345	1246	1
345	1386	1
345	1469	1
345	1829	1
346	45	1
346	49	1
346	57	1
346	162	1
346	317	1
346	346	2
346	430	1
346	454	1
346	712	1
346	1109	2
346	1187	1
346	1399	1
346	1793	2
347	347	1
348	348	1
349	349	1
350	350	1
351	351	1
352	352	1
353	353	2
353	354	2
353	359	2
354	353	2
354	354	1
355	355	1
356	233	1
356	234	1
356	235	1
356	356	1
356	395	2
357	76	1
357	232	1
357	357	1
357	417	1
357	447	1
357	545	1
357	623	1
357	719	1
357	781	1
357	948	1
357	976	1
357	1023	1
357	1055	1
357	1109	1
357	1137	1
357	1175	2
357	1179	1
357	1192	1
357	1194	1
357	1200	1
357	1207	1
357	1406	1
357	1467	1
357	1477	1
357	1573	1
357	1659	1
358	358	1
359	353	2
359	359	1
360	360	1
361	361	1
362	87	1
362	94	1
362	148	1
362	232	3
362	362	2
362	808	1
362	870	1
362	949	1
362	1220	1
362	1691	1
362	1836	1
363	125	1
363	126	1
363	203	1
363	363	4
363	364	2
363	367	2
363	502	1
363	517	1
363	537	1
363	574	1
363	697	1
363	789	1
363	871	1
363	1060	1
363	1104	1
363	1133	2
363	1551	1
363	1691	1
363	1854	1
364	363	2
364	364	1
364	456	1
364	574	1
364	808	1
364	1125	1
364	1261	1
364	1275	1
364	1529	1
364	1837	1
365	232	1
365	365	1
365	623	1
366	366	1
367	363	2
367	367	2
367	1097	1
367	1299	1
368	232	1
368	368	1
368	623	1
369	101	1
369	369	2
369	519	1
369	619	1
369	624	1
369	659	1
369	753	1
369	1408	1
369	1841	1
370	370	1
371	371	2
372	372	1
373	194	1
373	373	1
374	374	1
375	375	1
376	254	1
376	285	1
376	321	1
376	376	1
376	480	1
376	624	1
376	654	1
376	1271	1
376	1875	1
377	377	1
378	378	18
378	1639	1
378	1723	1
378	1730	3
378	1804	3
379	379	1
380	380	1
381	21	1
381	76	1
381	381	1
381	478	1
381	500	1
381	991	1
381	1316	1
382	382	1
383	383	1
384	384	1
385	385	1
386	303	2
386	386	4
386	448	1
386	454	1
387	387	1
388	388	1
389	101	1
389	389	1
389	619	1
389	753	1
389	1408	1
389	1841	1
390	101	1
390	390	1
390	619	1
390	753	1
390	1408	1
390	1841	1
391	391	1
392	392	1
393	393	1
394	394	1
395	233	1
395	234	1
395	235	1
395	356	2
395	395	4
396	396	1
397	397	1
398	398	1
398	627	1
399	321	1
399	399	1
399	913	1
399	1257	1
399	1537	1
400	400	1
401	401	1
402	402	1
403	403	1
404	273	1
404	404	1
404	418	1
404	539	1
404	867	1
405	405	1
406	406	1
407	225	1
407	324	1
407	407	1
408	408	1
409	409	1
410	67	2
410	76	1
410	146	1
410	150	2
410	410	14
410	437	1
410	454	2
410	478	2
410	548	2
410	550	1
410	690	1
410	692	5
410	716	1
410	731	1
410	739	1
410	885	1
410	897	1
410	922	1
410	976	2
410	1063	1
410	1081	1
410	1088	1
410	1102	1
410	1103	1
410	1105	1
410	1109	1
410	1147	1
410	1175	6
410	1178	5
410	1192	1
410	1194	3
410	1228	1
410	1261	2
410	1316	14
410	1323	1
410	1326	1
410	1335	2
410	1345	3
410	1347	2
410	1395	1
410	1404	1
410	1439	1
410	1443	1
410	1451	1
410	1456	2
410	1476	1
410	1486	2
410	1510	1
410	1552	1
410	1902	1
411	411	1
412	412	1
413	58	2
413	59	2
413	413	2
413	976	2
413	1056	1
413	1366	1
413	1446	2
413	1677	1
413	1882	1
414	414	1
415	415	1
416	416	1
417	357	1
417	417	6
417	1019	1
417	1134	1
417	1249	1
417	1540	2
418	404	1
418	418	1
419	419	6
419	1171	6
420	232	2
420	420	1
420	623	2
421	421	1
422	422	1
423	423	1
424	424	1
425	425	1
426	426	1
427	427	1
427	639	1
427	644	1
427	1153	1
428	428	1
429	429	1
430	162	1
430	346	1
430	430	1
430	437	1
430	454	2
430	1041	1
430	1187	1
431	431	1
431	702	1
431	1134	1
431	1249	1
432	39	1
432	201	1
432	432	1
433	433	1
433	611	1
434	40	1
434	203	1
434	232	2
434	434	2
434	477	1
434	623	2
435	435	1
436	436	1
437	1	1
437	48	2
437	156	2
437	410	1
437	430	1
437	437	2
437	454	1
437	478	1
437	530	2
437	604	1
437	758	2
437	776	1
437	803	1
437	951	1
437	994	1
437	1031	1
437	1036	1
437	1041	2
437	1147	1
437	1178	1
437	1316	1
437	1347	1
437	1357	1
437	1366	1
437	1414	1
437	1453	1
437	1506	1
437	1590	1
437	1817	1
438	153	1
438	200	1
438	204	1
438	254	1
438	266	1
438	300	1
438	438	2
438	448	2
438	454	2
438	496	1
438	537	1
438	550	2
438	626	1
438	779	1
438	808	2
438	892	1
438	968	1
438	978	1
438	1220	1
438	1258	1
438	1337	1
438	1340	1
438	1750	1
439	439	1
440	440	1
441	441	1
441	454	1
441	1109	1
441	1192	1
441	1194	1
441	1696	1
442	442	4
442	498	1
443	338	1
443	443	1
443	547	1
444	444	1
445	445	1
446	446	2
447	357	1
447	447	1
447	648	1
448	232	1
448	386	1
448	438	2
448	448	1
448	454	1
448	1315	2
449	449	1
450	450	1
451	42	1
451	451	1
452	452	1
453	153	1
453	453	1
454	30	1
454	48	1
454	67	1
454	130	1
454	138	1
454	143	1
454	153	1
454	162	1
454	177	6
454	204	1
454	222	1
454	321	1
454	332	4
454	346	1
454	386	1
